hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2011-02-14T21,61.77,52.47,10.0,0.72,0.49,1020.18,7.12,163.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-14T22,59.15,51.79,10.0,0.77,0.46,1020.24,5.95,152.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-14T23,58.05,51.56,10.0,0.79,0.46,1019.42,8.43,153.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-15T00,58.64,51.67,10.0,0.78,0.45,1018.77,9.49,156.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-15T01,57.89,50.96,9.95,0.78,0.45,1018.85,9.2,161.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-15T02,57.98,51.78,10.0,0.8,0.2,1018.53,9.41,169.0,,clear-night,Clear,2011
2011-02-15T03,56.53,53.32,9.94,0.89,0.52,1018.07,9.87,177.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-15T04,56.82,53.88,9.95,0.9,0.72,1017.86,10.97,180.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-15T05,57.8,54.92,9.76,0.9,0.96,1017.7,15.05,188.0,,cloudy,Overcast,2011
2011-02-15T06,58.72,55.62,9.76,0.89,0.95,1018.05,9.75,182.0,,cloudy,Overcast,2011
2011-02-15T07,58.86,55.29,9.77,0.88,0.98,1018.37,9.41,194.0,,cloudy,Overcast,2011
2011-02-15T08,59.8,56.58,9.7,0.89,0.76,1018.4,11.69,189.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-15T09,63.32,56.11,10.0,0.77,0.44,1019.12,13.76,188.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-15T10,65.43,56.54,10.0,0.73,0.72,1018.89,15.94,187.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-15T11,67.0,55.63,10.0,0.67,0.72,1018.85,19.43,200.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-15T12,71.52,54.82,10.0,0.56,0.34,1017.95,18.21,199.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-15T13,72.83,54.7,10.0,0.53,0.3,1016.5,14.91,200.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-15T14,75.02,54.67,10.0,0.49,0.28,1015.04,15.66,196.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-15T15,76.72,54.46,10.0,0.46,0.25,1014.16,18.95,180.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-15T16,76.2,53.36,10.0,0.45,0.23,1013.74,18.06,178.0,,clear-day,Clear,2011
2011-02-15T17,75.23,53.53,10.0,0.47,0.22,1013.72,15.45,173.0,,clear-day,Clear,2011
2011-02-15T18,70.6,54.7,10.0,0.57,0.23,1011.86,18.43,175.0,,clear-day,Clear,2011
2011-02-15T19,70.44,54.11,10.0,0.56,0.2,1013.98,12.9,167.0,,clear-night,Clear,2011
2011-02-15T20,67.07,53.19,10.0,0.61,0.19,1014.43,8.87,168.0,,clear-night,Clear,2011
2011-02-15T21,65.26,53.76,10.0,0.66,0.19,1014.65,9.66,163.0,,clear-night,Clear,2011
2011-02-15T22,64.12,53.72,10.0,0.69,0.2,1014.73,9.27,171.0,,clear-night,Clear,2011
2011-02-15T23,61.94,53.31,10.0,0.73,0.18,1014.74,9.3,177.0,,clear-night,Clear,2011
2011-02-16T00,62.5,54.68,10.0,0.76,0.18,1014.85,13.36,179.0,,clear-night,Clear,2011
2011-02-16T01,62.4,56.66,10.0,0.82,0.61,1014.88,15.07,188.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-16T02,61.87,57.63,10.0,0.86,0.91,1014.86,18.06,189.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-16T03,62.56,57.74,10.0,0.84,0.92,1014.8,17.22,190.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-16T04,62.6,57.65,10.0,0.84,0.93,1014.58,15.44,190.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-16T05,62.63,57.67,10.0,0.84,0.96,1014.55,13.45,183.0,,cloudy,Overcast,2011
2011-02-16T06,62.58,57.67,10.0,0.84,0.93,1014.67,12.3,182.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-16T07,62.69,57.76,9.94,0.84,0.98,1015.13,9.79,183.0,,cloudy,Overcast,2011
2011-02-16T08,62.86,57.63,10.0,0.83,0.99,1015.65,9.49,181.0,,cloudy,Overcast,2011
2011-02-16T09,63.84,57.54,10.0,0.8,0.98,1016.25,13.64,183.0,,cloudy,Overcast,2011
2011-02-16T10,65.63,56.77,10.0,0.73,0.97,1016.48,15.69,183.0,,cloudy,Overcast,2011
2011-02-16T11,66.81,56.71,10.0,0.7,0.96,1016.45,16.06,187.0,,cloudy,Overcast,2011
2011-02-16T12,66.53,56.64,10.0,0.71,0.96,1015.86,14.9,179.0,,cloudy,Overcast,2011
2011-02-16T13,68.52,56.6,10.0,0.66,0.89,1014.72,16.5,174.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-16T14,70.67,56.36,10.0,0.61,0.88,1013.45,19.9,172.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-16T15,70.24,56.37,10.0,0.61,0.74,1012.74,20.71,169.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-16T16,71.15,55.7,10.0,0.58,0.66,1012.28,20.33,176.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-16T17,71.85,54.7,10.0,0.55,0.27,1011.79,20.04,177.0,,wind,Breezy and Partly Cloudy,2011
2011-02-16T18,72.83,58.4,10.0,0.61,0.52,1010.55,16.58,169.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-16T19,67.75,54.66,10.0,0.63,0.25,1012.27,14.34,170.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-16T20,66.56,54.43,10.0,0.65,0.25,1012.42,16.85,169.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-16T21,65.39,53.91,10.0,0.66,0.18,1012.41,16.83,170.0,,clear-night,Clear,2011
2011-02-16T22,64.49,54.76,10.0,0.71,0.23,1012.49,15.71,178.0,,clear-night,Clear,2011
2011-02-16T23,63.49,55.74,10.0,0.76,0.5,1012.41,18.6,178.0,,wind,Breezy and Partly Cloudy,2011
2011-02-17T00,62.67,56.85,10.0,0.81,0.57,1012.16,18.88,178.0,,wind,Breezy and Partly Cloudy,2011
2011-02-17T01,62.84,57.58,10.0,0.83,0.94,1012.28,16.42,179.0,,cloudy,Overcast,2011
2011-02-17T02,63.43,57.76,10.0,0.82,0.95,1011.82,15.54,178.0,,cloudy,Overcast,2011
2011-02-17T03,63.72,58.42,10.0,0.83,0.94,1011.36,14.82,177.0,,cloudy,Overcast,2011
2011-02-17T04,63.92,58.51,10.0,0.83,0.94,1010.89,16.26,179.0,,cloudy,Overcast,2011
2011-02-17T05,64.61,57.87,10.0,0.79,0.94,1010.53,19.01,180.0,,wind,Breezy and Overcast,2011
2011-02-17T06,64.56,57.78,10.0,0.79,0.96,1010.54,17.5,186.0,,wind,Breezy and Overcast,2011
2011-02-17T07,63.79,57.83,9.93,0.81,0.73,1011.01,15.97,178.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-17T08,64.64,58.29,9.87,0.8,0.83,1011.4,14.92,178.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-17T09,66.14,57.14,9.91,0.73,0.97,1011.81,16.59,187.0,,cloudy,Overcast,2011
2011-02-17T10,68.82,58.4,10.0,0.69,0.99,1012.28,18.78,197.0,,cloudy,Overcast,2011
2011-02-17T11,70.07,57.56,10.0,0.65,0.98,1012.81,21.44,201.0,,wind,Breezy and Overcast,2011
2011-02-17T12,71.87,57.5,10.0,0.61,0.97,1012.26,20.01,197.0,,cloudy,Overcast,2011
2011-02-17T13,73.09,57.45,10.0,0.58,0.96,1011.38,20.37,198.0,,cloudy,Overcast,2011
2011-02-17T14,74.13,57.58,10.0,0.56,0.93,1010.71,18.13,187.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-17T15,75.33,58.2,10.0,0.55,0.67,1010.16,17.42,181.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-17T16,76.09,59.18,9.94,0.56,0.54,1009.79,19.65,173.0,,wind,Breezy and Partly Cloudy,2011
2011-02-17T17,74.8,58.73,10.0,0.57,0.53,1009.97,19.09,172.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-17T18,75.39,59.89,9.94,0.59,0.24,1016.68,16.22,152.0,,clear-day,Clear,2011
2011-02-17T19,70.85,57.85,10.0,0.64,0.51,1011.3,12.74,170.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-17T20,69.66,57.79,10.0,0.66,0.51,1012.05,13.35,170.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-17T21,68.55,57.73,10.0,0.68,0.47,1012.45,13.94,177.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-17T22,66.91,57.73,10.0,0.72,0.45,1012.99,13.15,179.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-17T23,66.58,57.92,10.0,0.74,0.47,1013.38,15.75,187.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-18T00,65.52,58.63,10.0,0.78,0.47,1014.0,15.5,189.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-18T01,63.97,59.67,9.97,0.86,0.36,1014.12,14.2,189.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-18T02,63.64,59.97,9.81,0.88,0.42,1014.17,13.4,190.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-18T03,64.19,60.59,9.54,0.88,0.71,1014.21,12.2,191.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-18T04,63.67,60.64,9.46,0.9,0.79,1014.67,9.42,198.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-18T05,64.97,60.83,9.54,0.86,0.94,1015.11,10.59,199.0,,cloudy,Overcast,2011
2011-02-18T06,64.84,60.78,9.53,0.87,0.92,1015.68,11.19,204.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-18T07,64.0,60.57,9.18,0.89,0.44,1015.96,9.3,182.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-18T08,64.81,60.98,8.42,0.87,0.13,1016.9,7.42,183.0,,clear-day,Clear,2011
2011-02-18T09,67.25,61.08,9.31,0.81,0.29,1017.92,12.08,191.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-18T10,71.41,61.86,9.8,0.72,0.52,1018.46,12.1,199.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-18T11,73.85,60.83,9.93,0.64,0.53,1018.58,8.99,204.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-18T12,76.23,60.83,9.88,0.59,0.5,1018.6,9.31,192.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-18T13,78.76,59.9,9.94,0.53,0.54,1017.81,6.02,184.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-18T14,80.68,60.5,9.94,0.5,0.5,1017.11,8.34,175.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-18T15,81.14,59.9,9.93,0.49,0.23,1016.56,9.46,170.0,,clear-day,Clear,2011
2011-02-18T16,81.44,60.41,9.94,0.49,0.24,1016.24,10.94,147.0,,clear-day,Clear,2011
2011-02-18T17,79.52,60.23,9.93,0.52,0.25,1016.27,14.22,149.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-18T18,68.81,58.59,10.0,0.7,0.97,1015.6,9.29,177.0,,cloudy,Overcast,2011
2011-02-18T19,71.24,59.79,9.93,0.67,0.21,1017.58,13.82,160.0,,clear-night,Clear,2011
2011-02-18T20,68.38,59.62,9.94,0.74,0.23,1018.44,8.52,158.0,,clear-night,Clear,2011
2011-02-18T21,65.67,58.66,9.73,0.78,0.02,1018.74,7.38,159.0,,clear-night,Clear,2011
2011-02-18T22,63.88,58.73,9.48,0.83,0.02,1018.51,5.94,153.0,,clear-night,Clear,2011
2011-02-18T23,62.89,58.81,9.06,0.87,0.02,1018.49,6.8,147.0,,clear-night,Clear,2011
2011-02-19T00,61.83,58.59,8.77,0.89,0.19,1018.49,6.15,148.0,,clear-night,Clear,2011
2011-02-19T01,61.04,57.63,8.4,0.89,0.24,1018.88,5.97,179.0,,clear-night,Clear,2011
2011-02-19T02,60.98,57.03,9.27,0.87,0.2,1018.79,8.72,176.0,,clear-night,Clear,2011
2011-02-19T03,59.48,55.47,9.26,0.87,0.2,1018.51,7.74,179.0,,clear-night,Clear,2011
2011-02-19T04,58.21,54.64,9.0,0.88,0.22,1018.13,7.46,175.0,,clear-night,Clear,2011
2011-02-19T05,56.73,54.38,8.85,0.92,0.45,1018.47,7.32,180.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-19T06,58.28,56.13,7.7,0.93,0.95,1019.38,11.47,168.0,,cloudy,Overcast,2011
2011-02-19T07,57.19,55.02,8.31,0.92,0.99,1019.91,8.62,168.0,,cloudy,Overcast,2011
2011-02-19T08,58.96,55.14,7.51,0.87,0.98,1020.53,11.64,176.0,,cloudy,Overcast,2011
2011-02-19T09,60.44,55.0,9.35,0.82,0.82,1020.98,12.97,177.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-19T10,63.9,54.91,9.91,0.73,0.9,1020.98,14.72,184.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-19T11,67.36,54.61,9.94,0.64,0.28,1020.58,15.69,178.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-19T12,70.85,54.85,10.0,0.57,0.24,1019.7,12.65,178.0,,clear-day,Clear,2011
2011-02-19T13,73.0,55.71,10.0,0.55,0.32,1018.16,15.39,172.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-19T14,72.88,56.53,10.0,0.57,0.92,1016.92,14.74,166.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-19T15,72.41,56.72,10.0,0.58,0.96,1016.34,13.2,172.0,,cloudy,Overcast,2011
2011-02-19T16,70.86,57.71,10.0,0.63,1.0,1015.91,16.76,177.0,,wind,Breezy and Overcast,2011
2011-02-19T17,70.02,57.69,10.0,0.65,0.99,1015.69,14.56,177.0,,cloudy,Overcast,2011
2011-02-19T18,74.88,55.8,10.0,0.52,0.39,1005.27,15.6,181.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-19T19,67.45,57.66,10.0,0.71,0.4,1015.64,8.0,166.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-19T20,63.61,57.23,10.0,0.8,0.23,1015.18,6.58,146.0,,clear-night,Clear,2011
2011-02-19T21,63.08,57.06,10.0,0.81,0.52,1014.76,6.38,145.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-19T22,62.62,57.1,10.0,0.82,0.36,1014.39,7.2,146.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-19T23,65.12,57.63,10.0,0.77,0.68,1013.79,11.55,158.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-20T00,64.69,57.97,10.0,0.79,0.28,1013.43,12.88,164.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-20T01,64.25,58.68,9.94,0.82,0.2,1013.46,13.37,176.0,,clear-night,Clear,2011
2011-02-20T02,63.35,58.53,9.94,0.84,0.22,1012.69,15.01,177.0,,wind,Breezy,2011
2011-02-20T03,62.7,57.15,9.94,0.82,0.67,1012.05,15.43,172.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-20T04,62.89,57.67,10.0,0.83,0.94,1011.04,18.39,180.0,,wind,Breezy and Overcast,2011
2011-02-20T05,62.82,56.74,10.0,0.81,0.88,1010.77,17.04,173.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-20T06,62.62,55.14,10.0,0.77,0.78,1010.19,18.19,171.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-20T07,62.64,54.92,9.94,0.76,0.8,1010.42,14.85,176.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-20T08,62.85,54.8,10.0,0.75,0.99,1011.18,15.83,172.0,,cloudy,Overcast,2011
2011-02-20T09,63.81,54.95,10.0,0.73,1.0,1011.96,12.66,180.0,,cloudy,Overcast,2011
2011-02-20T10,64.82,55.81,10.0,0.73,1.0,1011.57,13.76,180.0,,cloudy,Overcast,2011
2011-02-20T11,66.47,56.75,9.82,0.71,0.97,1011.0,18.23,188.0,,cloudy,Overcast,2011
2011-02-20T12,72.26,55.13,9.94,0.55,0.78,1010.17,19.69,205.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-20T13,73.89,55.5,9.94,0.53,0.76,1008.67,19.87,205.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-20T14,76.7,55.41,10.0,0.48,0.69,1007.23,21.64,191.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-20T15,76.41,55.52,10.0,0.48,0.69,1006.34,21.09,184.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-20T16,76.98,55.44,10.0,0.47,0.42,1005.55,21.28,186.0,,wind,Breezy and Partly Cloudy,2011
2011-02-20T17,76.1,55.6,10.0,0.49,0.31,1005.36,20.6,189.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-20T18,56.4,33.18,10.0,0.41,0.48,1012.72,13.21,342.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-20T19,72.24,55.77,10.0,0.56,0.38,1005.47,11.23,179.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-20T20,71.46,56.42,10.0,0.59,0.32,1004.91,14.69,171.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-20T21,70.55,56.39,10.0,0.61,0.64,1005.51,13.29,181.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-20T22,69.73,56.6,10.0,0.63,0.36,1005.82,14.69,187.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-20T23,67.83,57.22,10.0,0.69,0.26,1005.51,14.56,179.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-21T00,66.58,59.08,10.0,0.77,0.66,1004.65,16.17,178.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-21T01,67.83,60.48,10.0,0.77,0.93,1003.89,19.36,181.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-21T02,67.58,60.43,10.0,0.78,0.96,1003.89,20.4,189.0,,wind,Breezy and Overcast,2011
2011-02-21T03,67.47,59.84,10.0,0.77,0.96,1004.38,18.54,191.0,,wind,Breezy and Overcast,2011
2011-02-21T04,66.65,59.75,10.0,0.79,0.99,1004.8,16.45,192.0,,cloudy,Overcast,2011
2011-02-21T05,66.44,59.92,9.46,0.8,0.99,1005.07,15.57,190.0,,cloudy,Overcast,2011
2011-02-21T06,64.9,60.66,9.78,0.86,0.98,1004.85,14.26,179.0,,cloudy,Overcast,2011
2011-02-21T07,64.65,60.51,9.69,0.86,0.79,1005.2,12.81,188.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-21T08,64.87,59.85,9.68,0.84,0.31,1005.85,13.8,190.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-21T09,67.63,59.98,9.86,0.77,0.29,1006.55,15.99,200.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-21T10,71.83,58.89,9.9,0.64,0.64,1007.33,12.13,252.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-21T11,71.38,55.0,9.86,0.56,0.68,1008.43,21.51,314.0,,wind,Breezy and Mostly Cloudy,2011
2011-02-21T12,63.86,46.18,9.94,0.53,0.59,1010.08,20.79,328.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-21T13,61.03,43.09,9.94,0.52,0.5,1010.59,18.43,322.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-21T14,60.81,41.03,10.0,0.48,0.5,1010.62,15.15,340.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-21T15,60.16,39.7,10.0,0.47,0.5,1010.8,16.49,331.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-21T16,59.62,37.99,10.0,0.45,0.51,1011.43,12.02,335.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-21T17,59.32,35.05,10.0,0.4,0.48,1011.76,14.75,341.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-21T18,64.66,38.65,9.93,0.38,0.99,1015.68,7.24,109.0,,cloudy,Overcast,2011
2011-02-21T19,53.67,32.34,10.0,0.44,0.22,1013.74,9.32,347.0,,clear-night,Clear,2011
2011-02-21T20,51.24,32.13,10.0,0.48,0.44,1014.77,8.65,344.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-21T21,49.8,32.04,10.0,0.5,0.19,1015.88,10.02,352.0,,clear-night,Clear,2011
2011-02-21T22,48.39,33.34,10.0,0.56,0.22,1016.46,13.53,15.0,,clear-night,Clear,2011
2011-02-21T23,46.52,32.94,10.0,0.59,0.44,1016.8,12.54,9.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-22T00,44.78,30.1,10.0,0.56,0.44,1017.24,12.88,19.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-22T01,43.64,27.68,10.0,0.53,0.44,1017.16,10.97,29.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-22T02,41.44,26.29,10.0,0.55,0.19,1017.44,7.34,28.0,,clear-night,Clear,2011
2011-02-22T03,41.2,25.91,10.0,0.54,0.44,1017.21,6.86,29.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-22T04,39.74,26.41,10.0,0.59,0.47,1017.42,6.3,25.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-22T05,39.49,25.53,10.0,0.57,0.47,1017.93,5.92,26.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-22T06,38.95,25.21,10.0,0.57,0.21,1018.53,6.07,23.0,,clear-night,Clear,2011
2011-02-22T07,37.56,25.8,10.0,0.62,0.21,1018.92,6.42,22.0,,clear-night,Clear,2011
2011-02-22T08,40.92,26.09,10.0,0.55,0.22,1019.57,5.94,24.0,,clear-day,Clear,2011
2011-02-22T09,45.32,25.53,10.0,0.46,0.24,1020.44,5.68,39.0,,clear-day,Clear,2011
2011-02-22T10,50.02,27.33,9.97,0.41,0.23,1020.62,6.04,44.0,,clear-day,Clear,2011
2011-02-22T11,54.12,27.85,10.0,0.36,0.21,1020.42,7.57,70.0,,clear-day,Clear,2011
2011-02-22T12,57.44,30.62,10.0,0.36,0.54,1019.77,6.84,81.0,,partly-cloudy-day,Partly Cloudy,2011
2011-02-22T13,61.28,32.95,10.0,0.34,0.71,1018.57,6.31,77.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-22T14,63.56,33.11,10.0,0.32,0.73,1017.09,8.37,77.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-22T15,65.08,34.85,10.0,0.32,0.76,1016.4,7.93,108.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-22T16,65.25,35.37,9.88,0.33,0.73,1015.96,8.39,122.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-22T17,65.67,36.69,9.87,0.34,0.77,1015.59,6.87,101.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-02-22T18,66.48,63.56,6.85,0.9,0.97,1010.65,10.3,141.0,rain,cloudy,Overcast,2011
2011-02-22T19,62.58,42.24,9.5,0.47,0.95,1015.75,4.32,103.0,,cloudy,Overcast,2011
2011-02-22T20,61.59,43.22,10.0,0.51,0.78,1015.21,7.55,119.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-22T21,61.49,43.21,10.0,0.51,0.91,1015.15,5.13,127.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-22T22,61.45,45.11,10.0,0.55,0.93,1015.27,3.47,138.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-22T23,60.94,47.52,9.94,0.61,0.75,1015.12,7.17,149.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-23T00,61.06,50.5,9.65,0.68,0.91,1015.2,5.93,157.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-23T01,61.5,52.67,9.46,0.73,0.93,1015.3,5.71,168.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-23T02,60.6,53.24,9.3,0.77,0.91,1014.71,7.2,144.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-23T03,59.09,54.3,7.36,0.84,0.4,1014.0,7.1,145.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-23T04,58.95,54.51,7.44,0.85,0.68,1013.68,7.39,138.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-23T05,59.37,55.32,9.06,0.86,0.73,1013.55,7.64,147.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-23T06,59.64,55.5,9.22,0.86,0.83,1013.94,6.85,147.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-02-23T07,59.89,55.89,9.23,0.87,1.0,1014.02,9.06,142.0,,cloudy,Overcast,2011
2011-02-23T08,62.24,56.9,7.77,0.83,1.0,1014.5,7.27,141.0,,cloudy,Overcast,2011
2011-02-23T09,63.47,58.61,8.2,0.84,0.99,1014.87,8.34,155.0,,cloudy,Overcast,2011
2011-02-23T10,64.52,59.53,8.06,0.84,1.0,1014.89,9.01,152.0,,cloudy,Overcast,2011
2011-02-23T11,64.87,59.91,8.16,0.84,1.0,1014.87,7.9,154.0,,cloudy,Overcast,2011
2011-02-23T12,65.75,60.82,8.22,0.84,1.0,1014.21,9.5,151.0,,cloudy,Overcast,2011
2011-02-23T13,66.54,61.71,8.39,0.84,1.0,1013.23,12.63,179.0,,cloudy,Overcast,2011
2011-02-23T14,68.91,62.41,8.63,0.8,1.0,1012.01,11.81,178.0,,cloudy,Overcast,2011
2011-02-23T15,68.97,61.72,9.24,0.78,1.0,1011.36,10.5,164.0,,cloudy,Overcast,2011
2011-02-23T16,69.5,62.67,9.13,0.79,0.98,1011.06,10.82,151.0,,cloudy,Overcast,2011
2011-02-23T17,69.24,62.81,8.68,0.8,0.98,1010.75,10.23,149.0,rain,cloudy,Overcast,2011
2011-02-23T18,75.99,29.46,9.6,0.18,0.24,1004.42,17.85,271.0,,clear-day,Clear,2011
2011-02-23T19,66.04,63.71,6.29,0.92,0.94,1010.8,8.06,138.0,,cloudy,Overcast,2011
2011-02-23T20,65.15,63.76,6.6,0.95,0.76,1010.76,7.77,146.0,rain,partly-cloudy-night,Mostly Cloudy,2011
2011-02-23T21,65.01,63.7,5.93,0.96,0.35,1010.53,8.04,153.0,rain,partly-cloudy-night,Partly Cloudy,2011
2011-02-23T22,64.95,63.17,5.93,0.94,0.31,1010.63,7.92,156.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-23T23,64.2,63.12,5.74,0.96,0.26,1010.58,7.46,156.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-24T00,64.03,62.12,7.67,0.94,0.24,1009.91,12.53,159.0,,clear-night,Clear,2011
2011-02-24T01,64.04,61.33,8.87,0.91,0.25,1009.77,14.31,168.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-24T02,63.37,60.53,9.19,0.9,0.29,1009.47,9.95,170.0,,partly-cloudy-night,Partly Cloudy,2011
2011-02-24T03,63.0,59.83,9.17,0.89,0.27,1008.57,12.12,175.0,rain,partly-cloudy-night,Partly Cloudy,2011
2011-02-24T04,62.74,60.74,9.23,0.93,0.74,1007.73,10.17,169.0,rain,partly-cloudy-night,Mostly Cloudy,2011
2011-02-24T05,63.57,61.04,8.89,0.91,0.94,1007.57,11.94,169.0,,cloudy,Overcast,2011
2011-02-24T06,63.95,62.46,8.71,0.95,1.0,1007.4,11.78,169.0,,cloudy,Overcast,2011
2011-02-24T07,63.82,62.62,3.18,0.96,1.0,1006.71,14.86,169.0,,cloudy,Overcast,2011
2011-02-24T08,63.91,62.73,3.04,0.96,1.0,1007.0,9.23,179.0,rain,cloudy,Overcast,2011
