hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2011-01-03T03,28.02,15.64,10.0,0.59,0.0,1024.71,7.23,318.0,,clear-night,Clear,2011
2011-01-03T04,27.72,15.62,10.0,0.6,0.0,1024.44,8.7,327.0,,clear-night,Clear,2011
2011-01-03T05,26.98,15.4,10.0,0.61,0.0,1024.39,6.22,329.0,,clear-night,Clear,2011
2011-01-03T06,25.91,15.58,10.0,0.64,0.0,1024.63,6.34,330.0,,clear-night,Clear,2011
2011-01-03T07,24.94,15.5,10.0,0.67,0.0,1025.59,4.62,317.0,,clear-night,Clear,2011
2011-01-03T08,24.08,15.64,10.0,0.7,0.0,1026.19,2.91,317.0,,clear-day,Clear,2011
2011-01-03T09,28.94,16.97,10.0,0.6,0.0,1026.81,5.95,331.0,,clear-day,Clear,2011
2011-01-03T10,33.29,16.24,10.0,0.49,0.22,1027.46,6.14,341.0,,clear-day,Clear,2011
2011-01-03T11,38.84,16.35,10.0,0.4,0.01,1027.3,3.66,86.0,,clear-day,Clear,2011
2011-01-03T12,42.17,16.02,10.0,0.34,0.22,1026.65,2.89,112.0,,clear-day,Clear,2011
2011-01-03T13,45.09,16.06,10.0,0.31,0.22,1025.28,4.16,76.0,,clear-day,Clear,2011
2011-01-03T14,47.16,15.85,10.0,0.28,0.22,1024.09,2.68,96.0,,clear-day,Clear,2011
2011-01-03T15,48.53,16.81,10.0,0.28,0.22,1023.71,2.58,177.0,,clear-day,Clear,2011
2011-01-03T16,49.99,15.12,10.0,0.25,0.22,1023.52,2.22,228.0,,clear-day,Clear,2011
2011-01-03T17,48.84,17.09,10.0,0.28,0.22,1023.43,4.47,183.0,,clear-day,Clear,2011
2011-01-03T18,45.21,19.68,10.0,0.36,0.22,1023.54,3.61,232.0,,clear-night,Clear,2011
2011-01-03T19,48.0,25.56,10.0,0.41,0.0,1018.9,5.39,273.0,,clear-night,Clear,2011
2011-01-03T20,39.87,21.87,10.0,0.48,0.23,1024.0,2.3,79.0,,clear-night,Clear,2011
2011-01-03T21,38.69,22.9,10.0,0.53,0.23,1023.79,2.82,140.0,,clear-night,Clear,2011
2011-01-03T22,37.12,22.52,10.0,0.55,0.22,1023.29,4.64,138.0,,clear-night,Clear,2011
2011-01-03T23,36.62,23.39,10.0,0.58,0.51,1022.87,5.0,130.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-04T00,36.33,23.42,9.95,0.59,0.09,1022.98,,,,clear-night,Clear,2011
2011-01-04T01,36.52,23.8,10.0,0.6,0.53,1022.63,,,,partly-cloudy-night,Partly Cloudy,2011
2011-01-04T02,35.74,23.75,10.0,0.61,0.23,1022.25,5.0,30.0,,clear-night,Clear,2011
2011-01-04T03,34.39,24.67,9.95,0.67,0.25,1021.96,3.0,10.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-04T04,33.7,25.41,10.0,0.71,0.62,1021.69,2.93,230.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-04T05,35.42,24.46,10.0,0.64,0.66,1020.96,,,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-04T06,34.16,24.88,10.0,0.68,0.71,1021.17,0.0,,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-04T07,33.14,25.03,10.0,0.72,0.33,1021.25,,,,partly-cloudy-night,Partly Cloudy,2011
2011-01-04T08,33.28,25.25,10.0,0.72,0.57,1021.29,2.92,281.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-04T09,35.86,26.17,9.83,0.68,0.26,1021.2,2.82,271.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-04T10,42.14,26.16,9.94,0.53,0.61,1021.91,7.24,294.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-04T11,46.39,23.48,10.0,0.4,0.57,1021.95,7.61,278.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-04T12,50.33,21.8,10.0,0.32,0.22,1021.02,8.88,285.0,,clear-day,Clear,2011
2011-01-04T13,53.84,21.0,10.0,0.27,0.23,1019.76,8.74,316.0,,clear-day,Clear,2011
2011-01-04T14,55.78,20.46,10.0,0.25,0.28,1018.84,10.08,306.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-04T15,56.66,19.77,10.0,0.23,0.27,1018.28,8.07,284.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-04T16,56.59,20.13,10.0,0.24,0.21,1018.16,7.47,284.0,,clear-day,Clear,2011
2011-01-04T17,55.26,21.92,10.0,0.27,0.0,1018.17,5.86,269.0,,clear-day,Clear,2011
2011-01-04T18,50.85,24.26,10.0,0.35,0.0,1018.65,5.27,267.0,,clear-night,Clear,2011
2011-01-04T19,45.52,44.46,1.63,0.96,1.0,1009.37,4.03,166.0,rain,rain,Light Rain,2011
2011-01-04T20,45.71,25.61,10.0,0.45,0.0,1019.2,4.79,272.0,,clear-night,Clear,2011
2011-01-04T21,43.81,26.91,10.0,0.51,0.0,1019.03,3.03,290.0,,clear-night,Clear,2011
2011-01-04T22,42.12,26.69,10.0,0.54,0.0,1018.98,2.94,258.0,,clear-night,Clear,2011
2011-01-04T23,40.97,26.29,9.96,0.56,0.0,1018.92,5.79,288.0,,clear-night,Clear,2011
2011-01-05T00,39.32,26.21,10.0,0.59,0.21,1018.72,5.96,279.0,,clear-night,Clear,2011
2011-01-05T01,39.14,26.23,9.96,0.59,0.22,1018.19,7.69,297.0,,clear-night,Clear,2011
2011-01-05T02,39.01,25.85,10.0,0.59,0.23,1018.1,4.82,269.0,,clear-night,Clear,2011
2011-01-05T03,37.67,26.16,10.0,0.63,0.25,1017.65,6.71,307.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-05T04,38.15,25.53,10.0,0.6,0.25,1017.2,3.0,277.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-05T05,37.96,26.78,9.85,0.64,0.88,1016.87,3.7,265.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-05T06,38.88,27.96,9.82,0.65,0.89,1016.55,2.95,297.0,rain,partly-cloudy-night,Mostly Cloudy,2011
2011-01-05T07,39.26,28.68,9.83,0.65,0.92,1017.23,4.51,211.0,rain,partly-cloudy-night,Mostly Cloudy,2011
2011-01-05T08,39.59,29.8,9.75,0.68,0.96,1016.64,4.0,263.0,rain,cloudy,Overcast,2011
2011-01-05T09,41.53,30.12,9.65,0.64,0.81,1016.83,2.06,256.0,rain,partly-cloudy-day,Mostly Cloudy,2011
2011-01-05T10,43.7,31.65,9.67,0.62,0.97,1016.34,1.31,167.0,rain,cloudy,Overcast,2011
2011-01-05T11,43.31,36.18,7.6,0.76,1.0,1016.32,5.21,188.0,rain,rain,Light Rain,2011
2011-01-05T12,45.18,40.66,6.93,0.84,0.96,1014.93,5.32,180.0,rain,cloudy,Overcast,2011
2011-01-05T13,47.36,42.83,6.97,0.84,0.95,1012.68,5.68,175.0,rain,rain,Drizzle,2011
2011-01-05T14,48.41,43.92,6.58,0.84,0.98,1011.23,5.89,200.0,rain,rain,Drizzle,2011
2011-01-05T15,46.59,44.36,6.61,0.92,1.0,1010.35,4.55,185.0,rain,rain,Light Rain,2011
2011-01-05T16,46.02,44.46,5.31,0.94,1.0,1010.53,3.84,285.0,rain,rain,Drizzle,2011
2011-01-05T17,45.93,44.75,6.84,0.96,1.0,1010.33,0.92,284.0,rain,rain,Drizzle,2011
2011-01-05T18,45.6,44.48,1.71,0.96,1.0,1009.94,2.15,180.0,rain,rain,Drizzle,2011
2011-01-05T19,40.77,27.6,9.85,0.59,0.24,1007.25,7.17,270.0,,clear-night,Clear,2011
2011-01-05T20,45.4,44.42,2.25,0.96,1.0,1009.24,4.87,312.0,rain,rain,Light Rain,2011
2011-01-05T21,45.39,43.74,6.07,0.94,1.0,1008.7,2.12,190.0,rain,rain,Drizzle,2011
2011-01-05T22,45.36,44.26,1.25,0.96,1.0,1008.79,4.4,232.0,rain,fog,Foggy,2011
2011-01-05T23,45.42,44.25,0.94,0.96,1.0,1008.64,2.49,237.0,rain,fog,Foggy,2011
2011-01-06T00,45.31,44.41,0.93,0.97,1.0,1008.34,5.89,280.0,,fog,Foggy,2011
2011-01-06T01,45.34,44.32,1.11,0.96,1.0,1007.76,6.87,272.0,rain,fog,Foggy,2011
2011-01-06T02,45.26,43.73,1.77,0.94,1.0,1007.68,7.64,282.0,,fog,Foggy,2011
2011-01-06T03,43.58,41.88,2.33,0.94,0.99,1008.11,15.05,308.0,,cloudy,Overcast,2011
2011-01-06T04,42.55,39.87,6.48,0.9,1.0,1008.02,15.5,317.0,,cloudy,Overcast,2011
2011-01-06T05,41.06,37.84,6.95,0.88,1.0,1007.98,13.4,319.0,,cloudy,Overcast,2011
2011-01-06T06,40.89,36.05,9.15,0.83,0.99,1008.11,15.23,312.0,,cloudy,Overcast,2011
2011-01-06T07,40.25,35.73,9.64,0.84,0.96,1008.39,12.54,328.0,,cloudy,Overcast,2011
2011-01-06T08,38.89,32.48,9.76,0.78,0.78,1008.95,16.33,318.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-06T09,39.73,33.46,9.78,0.78,0.77,1009.47,12.29,317.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-06T10,40.85,33.34,10.0,0.74,0.77,1009.78,8.08,325.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-06T11,43.85,33.86,10.0,0.68,0.73,1009.96,10.28,305.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-06T12,43.55,33.8,10.0,0.68,0.68,1009.4,8.08,305.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-06T13,45.56,33.45,10.0,0.62,0.33,1008.14,9.47,316.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-06T14,46.08,32.36,10.0,0.59,0.63,1007.13,10.08,305.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-06T15,46.33,28.24,10.0,0.49,0.68,1006.63,12.81,296.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-06T16,47.37,28.04,10.0,0.47,0.35,1006.66,15.14,312.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-06T17,45.72,27.05,10.0,0.48,0.35,1006.86,9.51,296.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-06T18,42.74,27.28,10.0,0.54,0.28,1007.14,8.81,289.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-06T19,53.74,31.55,10.0,0.43,0.98,997.23,8.24,271.0,,cloudy,Overcast,2011
2011-01-06T20,39.66,28.06,10.0,0.63,0.22,1007.56,7.19,279.0,,clear-night,Clear,2011
2011-01-06T21,38.08,27.95,10.0,0.67,0.22,1007.79,7.28,278.0,,clear-night,Clear,2011
2011-01-06T22,37.06,27.99,10.0,0.69,0.22,1007.52,7.7,277.0,,clear-night,Clear,2011
2011-01-06T23,36.94,27.89,10.0,0.69,0.04,1007.12,7.73,270.0,,clear-night,Clear,2011
2011-01-07T00,37.05,27.86,10.0,0.69,0.04,1006.65,9.76,270.0,,clear-night,Clear,2011
2011-01-07T01,37.42,27.09,10.0,0.66,0.77,1006.73,9.1,279.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-07T02,36.3,26.31,10.0,0.67,0.23,1006.14,7.34,261.0,,clear-night,Clear,2011
2011-01-07T03,35.24,26.09,10.0,0.69,0.24,1005.73,5.64,236.0,,clear-night,Clear,2011
2011-01-07T04,34.27,26.11,10.0,0.72,0.02,1005.1,7.14,250.0,,clear-night,Clear,2011
2011-01-07T05,34.65,26.07,10.0,0.71,0.03,1004.55,7.03,249.0,,clear-night,Clear,2011
2011-01-07T06,35.2,26.85,10.0,0.71,0.3,1003.86,8.16,248.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-07T07,35.84,27.2,10.0,0.7,0.28,1003.7,8.57,246.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-07T08,36.07,28.05,10.0,0.72,0.78,1003.74,8.4,247.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-07T09,38.69,28.9,10.0,0.68,0.79,1003.52,6.52,247.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-07T10,40.58,30.15,10.0,0.66,0.79,1003.12,8.47,239.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-07T11,44.51,29.53,10.0,0.55,0.74,1002.78,9.87,261.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-07T12,48.86,29.59,10.0,0.47,0.68,1000.7,10.63,241.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-07T13,53.07,30.09,10.0,0.41,0.29,998.87,15.06,249.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-07T14,56.63,30.04,10.0,0.36,0.26,997.05,16.65,260.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-07T15,56.7,29.08,10.0,0.35,0.47,996.52,21.24,261.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-07T16,56.51,30.2,10.0,0.36,0.75,996.95,19.43,262.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-07T17,55.21,30.36,10.0,0.38,0.79,996.97,12.76,269.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-07T18,53.99,31.8,9.96,0.43,0.97,997.08,9.7,267.0,,cloudy,Overcast,2011
2011-01-07T19,34.81,19.78,10.0,0.54,0.0,1012.04,14.79,321.0,,clear-night,Clear,2011
2011-01-07T20,51.28,32.81,10.0,0.49,0.82,998.21,10.46,307.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-07T21,47.44,33.37,10.0,0.58,0.77,999.57,12.37,307.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-07T22,46.76,29.46,10.0,0.51,0.46,1000.57,12.39,327.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-07T23,45.29,27.78,10.0,0.5,0.77,1001.02,12.54,337.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-08T00,44.23,27.75,10.0,0.52,0.78,1001.19,14.1,311.0,,partly-cloudy-night,Mostly Cloudy,2011
2011-01-08T01,41.7,28.39,10.0,0.59,0.33,1001.38,11.56,303.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-08T02,38.38,28.9,10.0,0.68,0.22,1001.81,6.92,310.0,,clear-night,Clear,2011
2011-01-08T03,38.55,26.97,10.0,0.63,0.0,1002.51,9.97,296.0,,clear-night,Clear,2011
2011-01-08T04,36.99,25.61,10.0,0.63,0.25,1002.91,9.47,295.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-08T05,35.24,24.76,10.0,0.65,0.21,1003.32,8.57,288.0,,clear-night,Clear,2011
2011-01-08T06,34.17,24.64,10.0,0.68,0.26,1003.88,8.34,278.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-08T07,34.04,24.71,10.0,0.68,0.33,1004.42,9.09,270.0,,partly-cloudy-night,Partly Cloudy,2011
2011-01-08T08,33.27,23.9,10.0,0.68,0.24,1005.02,7.72,261.0,,clear-day,Clear,2011
2011-01-08T09,35.93,24.05,10.0,0.62,0.01,1005.69,11.77,261.0,,clear-day,Clear,2011
2011-01-08T10,38.29,23.83,10.0,0.56,0.25,1006.38,14.24,287.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-08T11,40.87,22.39,10.0,0.47,0.27,1006.9,19.89,282.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-08T12,42.73,20.75,10.0,0.41,0.23,1006.9,16.43,294.0,,clear-day,Clear,2011
2011-01-08T13,44.02,20.65,10.0,0.39,0.02,1006.24,16.95,281.0,,clear-day,Clear,2011
2011-01-08T14,46.48,18.68,10.0,0.33,0.02,1006.14,17.8,279.0,,clear-day,Clear,2011
2011-01-08T15,46.64,18.19,10.0,0.32,0.02,1006.65,15.6,296.0,,clear-day,Clear,2011
2011-01-08T16,45.75,19.5,10.0,0.35,0.02,1007.42,16.68,290.0,,clear-day,Clear,2011
2011-01-08T17,42.7,19.39,10.0,0.39,0.23,1008.89,14.92,308.0,,clear-day,Clear,2011
2011-01-08T18,38.37,21.03,10.0,0.49,0.22,1010.64,14.84,336.0,,clear-night,Clear,2011
2011-01-08T19,33.89,5.95,9.73,0.3,1.0,1024.72,7.87,98.0,,cloudy,Overcast,2011
2011-01-08T20,32.55,17.35,10.0,0.53,0.0,1013.32,10.37,329.0,,clear-night,Clear,2011
2011-01-08T21,30.75,14.88,10.0,0.51,0.0,1014.29,12.22,338.0,,clear-night,Clear,2011
2011-01-08T22,28.65,13.28,10.0,0.52,0.0,1015.15,12.63,347.0,,clear-night,Clear,2011
2011-01-08T23,26.73,12.68,10.0,0.55,0.0,1015.86,12.24,347.0,,clear-night,Clear,2011
2011-01-09T00,25.0,10.94,10.0,0.55,0.0,1016.94,9.08,340.0,,clear-night,Clear,2011
2011-01-09T01,23.81,9.36,10.0,0.53,0.0,1017.17,9.33,340.0,,clear-night,Clear,2011
2011-01-09T02,22.04,9.2,10.0,0.57,0.0,1017.98,12.53,340.0,,clear-night,Clear,2011
2011-01-09T03,21.03,9.0,10.0,0.59,0.0,1019.07,8.45,341.0,,clear-night,Clear,2011
2011-01-09T04,20.07,9.05,10.0,0.62,0.0,1019.83,5.72,342.0,,clear-night,Clear,2011
2011-01-09T05,19.17,8.85,10.0,0.64,0.0,1020.34,6.51,341.0,,clear-night,Clear,2011
2011-01-09T06,18.83,8.53,10.0,0.63,0.23,1020.72,7.77,2.0,,clear-night,Clear,2011
2011-01-09T07,19.36,9.3,10.0,0.64,0.22,1021.28,4.66,28.0,,clear-night,Clear,2011
2011-01-09T08,20.33,9.41,10.0,0.62,0.24,1022.62,8.65,30.0,,clear-day,Clear,2011
2011-01-09T09,22.81,9.31,10.0,0.56,0.26,1023.72,8.5,59.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-09T10,26.04,9.22,10.0,0.48,0.54,1024.23,8.34,88.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-09T11,29.09,8.24,10.0,0.41,0.54,1025.86,3.35,130.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-09T12,30.37,8.15,10.0,0.39,0.56,1025.01,6.71,84.0,,partly-cloudy-day,Partly Cloudy,2011
2011-01-09T13,32.79,7.21,10.0,0.33,0.71,1024.0,8.62,88.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-09T14,33.45,5.86,10.0,0.31,0.71,1023.18,6.95,91.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-09T15,34.18,5.27,10.0,0.29,0.73,1022.8,8.88,94.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-09T16,34.22,5.23,10.0,0.29,0.76,1023.27,7.77,116.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-09T17,34.19,4.7,10.0,0.28,0.83,1024.86,5.49,104.0,,partly-cloudy-day,Mostly Cloudy,2011
2011-01-09T18,34.08,5.2,9.93,0.29,0.97,1024.89,6.45,110.0,,cloudy,Overcast,2011
2011-01-09T19,29.12,26.39,2.57,0.89,1.0,1021.28,11.26,70.0,,cloudy,Overcast,2011
2011-01-09T20,29.31,19.33,4.42,0.66,1.0,1025.82,10.98,99.0,snow,snow,Snow,2011
2011-01-09T21,28.11,22.39,2.12,0.79,1.0,1025.55,9.42,87.0,snow,snow,Heavy Snow,2011
2011-01-09T22,27.46,23.43,1.5,0.85,1.0,1024.57,12.84,91.0,snow,snow,Snow,2011
2011-01-09T23,27.27,24.71,4.58,0.9,1.0,1022.56,9.29,82.0,snow,snow,Light Snow,2011
2011-01-10T00,27.28,24.02,4.12,0.87,1.0,1022.91,15.28,88.0,snow,snow,Light Snow,2011
2011-01-10T01,27.25,24.09,5.32,0.88,1.0,1022.42,11.69,88.0,snow,snow,Light Snow,2011
2011-01-10T02,27.22,25.03,5.32,0.91,1.0,1023.2,13.66,52.0,snow,snow,Light Snow,2011
2011-01-10T03,27.15,24.95,1.7,0.91,1.0,1022.76,19.2,88.0,snow,snow,Light Snow and Breezy,2011
2011-01-10T04,27.26,24.85,3.5,0.9,1.0,1021.14,19.61,79.0,snow,wind,Breezy and Overcast,2011
2011-01-10T05,27.91,24.93,3.85,0.88,1.0,1022.33,13.89,71.0,snow,snow,Snow,2011
2011-01-10T06,27.28,25.02,4.4,0.91,1.0,1022.15,16.32,89.0,snow,snow,Heavy Snow,2011
2011-01-10T07,28.01,24.87,6.05,0.88,1.0,1021.86,13.72,96.0,snow,snow,Light Snow,2011
2011-01-10T08,28.09,25.19,5.67,0.89,1.0,1022.77,16.11,88.0,snow,snow,Snow,2011
2011-01-10T09,28.16,25.17,7.41,0.88,1.0,1023.02,16.84,80.0,snow,cloudy,Overcast,2011
2011-01-10T10,28.31,25.31,6.86,0.88,1.0,1022.92,14.73,87.0,snow,snow,Heavy Snow,2011
2011-01-10T11,28.92,26.15,4.24,0.89,1.0,1022.34,16.14,80.0,snow,snow,Snow,2011
2011-01-10T12,28.23,26.2,4.05,0.92,1.0,1021.04,13.58,79.0,snow,cloudy,Overcast,2011
2011-01-10T13,28.96,27.12,2.87,0.93,1.0,1020.61,12.69,78.0,snow,cloudy,Overcast,2011
2011-01-10T14,28.96,27.04,3.61,0.92,1.0,1019.64,13.42,69.0,,cloudy,Overcast,2011
2011-01-10T15,28.45,27.16,4.14,0.95,1.0,1019.96,11.03,77.0,,cloudy,Overcast,2011
2011-01-10T16,28.42,27.22,2.3,0.95,1.0,1020.34,11.17,70.0,,cloudy,Overcast,2011
2011-01-10T17,29.12,26.46,2.36,0.9,1.0,1021.06,10.29,78.0,,cloudy,Overcast,2011
2011-01-10T18,29.12,27.02,2.49,0.92,1.0,1021.1,10.93,53.0,,cloudy,Overcast,2011
2011-01-10T19,33.24,26.5,8.31,0.76,0.84,1024.27,13.51,288.0,snow,partly-cloudy-night,Mostly Cloudy,2011
2011-01-10T20,29.12,27.11,2.69,0.92,1.0,1021.48,8.71,70.0,,cloudy,Overcast,2011
