hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2017-02-13T14,63.84,21.53,10.0,0.2,0.0,1020.43,6.82,324.0,,clear-day,Clear,2017
2017-02-13T15,65.59,20.94,10.0,0.18,0.02,1019.83,9.58,328.0,,clear-day,Clear,2017
2017-02-13T16,65.04,22.66,10.0,0.2,0.02,1019.58,10.54,315.0,,clear-day,Clear,2017
2017-02-13T17,64.12,23.06,10.0,0.21,0.22,1018.85,6.52,316.0,,clear-day,Clear,2017
2017-02-13T18,61.56,22.18,10.0,0.22,0.21,1018.75,7.46,327.0,,clear-day,Clear,2017
2017-02-13T19,56.57,22.42,10.0,0.26,0.21,1018.97,7.33,319.0,,clear-night,Clear,2017
2017-02-13T20,54.17,21.56,10.0,0.28,0.0,1019.04,6.43,327.0,,clear-night,Clear,2017
2017-02-13T21,51.46,21.12,10.0,0.3,0.0,1018.83,5.67,312.0,,clear-night,Clear,2017
2017-02-13T22,49.47,20.79,10.0,0.32,0.0,1018.66,5.54,329.0,,clear-night,Clear,2017
2017-02-13T23,47.5,20.02,10.0,0.33,0.0,1018.33,6.87,310.0,,clear-night,Clear,2017
2017-02-14T00,46.13,21.2,10.0,0.37,0.0,1017.75,4.24,351.0,,clear-night,Clear,2017
2017-02-14T01,44.55,20.42,10.0,0.38,0.2,1017.06,4.5,302.0,,clear-night,Clear,2017
2017-02-14T02,43.27,21.39,10.0,0.41,0.0,1016.84,5.89,322.0,,clear-night,Clear,2017
2017-02-14T03,41.2,23.38,10.0,0.49,0.0,1016.08,1.22,11.0,,clear-night,Clear,2017
2017-02-14T04,38.67,24.32,10.0,0.56,0.0,1015.48,4.14,26.0,,clear-night,Clear,2017
2017-02-14T05,38.3,24.32,10.0,0.57,0.0,1015.39,2.32,30.0,,clear-night,Clear,2017
2017-02-14T06,38.16,25.02,10.0,0.59,0.0,1015.79,4.76,341.0,,clear-night,Clear,2017
2017-02-14T07,38.53,24.27,10.0,0.56,0.2,1016.04,4.55,321.0,,clear-night,Clear,2017
2017-02-14T08,39.09,25.53,10.0,0.58,0.0,1016.72,4.94,321.0,,clear-day,Clear,2017
2017-02-14T09,47.76,27.58,9.9,0.45,0.0,1016.74,4.63,69.0,,clear-day,Clear,2017
2017-02-14T10,53.75,24.86,10.0,0.32,0.0,1016.48,2.76,113.0,,clear-day,Clear,2017
2017-02-14T11,59.36,27.65,10.0,0.3,0.0,1015.92,4.91,229.0,,clear-day,Clear,2017
2017-02-14T12,64.48,27.07,10.0,0.24,0.0,1014.73,6.41,250.0,,clear-day,Clear,2017
2017-02-14T13,67.31,27.24,10.0,0.22,0.21,1013.51,4.53,309.0,,clear-day,Clear,2017
2017-02-14T14,69.23,24.96,10.0,0.19,0.0,1012.62,3.61,285.0,,clear-day,Clear,2017
2017-02-14T15,70.21,23.55,9.91,0.17,0.0,1012.18,6.13,294.0,,clear-day,Clear,2017
2017-02-14T16,69.59,23.83,10.0,0.18,0.0,1011.68,6.51,264.0,,clear-day,Clear,2017
2017-02-14T17,69.27,21.29,10.0,0.16,0.0,1011.12,6.94,263.0,,clear-day,Clear,2017
2017-02-14T18,67.08,23.24,10.0,0.19,0.0,1010.87,4.95,259.0,,clear-day,Clear,2017
2017-02-14T19,64.2,26.1,9.93,0.23,0.62,1010.78,3.77,306.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-02-14T20,60.61,29.06,9.93,0.3,0.0,1010.29,3.24,305.0,,clear-night,Clear,2017
2017-02-14T21,60.52,29.41,9.96,0.31,0.0,1009.86,2.98,318.0,,clear-night,Clear,2017
2017-02-14T22,58.59,31.8,10.0,0.36,0.0,1009.54,5.65,308.0,,clear-night,Clear,2017
2017-02-14T23,57.0,31.67,9.92,0.38,0.0,1008.92,5.89,339.0,,clear-night,Clear,2017
2017-02-15T00,56.11,33.74,9.95,0.43,0.0,1007.59,1.93,270.0,,clear-night,Clear,2017
2017-02-15T01,54.77,35.16,9.95,0.47,0.73,1006.91,2.92,161.0,rain,partly-cloudy-night,Mostly Cloudy,2017
2017-02-15T02,54.43,34.5,10.0,0.47,,1005.87,4.0,217.0,rain,clear-night,Clear,2017
2017-02-15T03,55.92,36.85,9.97,0.49,,1004.37,7.68,195.0,,clear-night,Clear,2017
2017-02-15T04,57.12,47.12,9.95,0.69,,1002.69,8.34,210.0,rain,clear-night,Clear,2017
2017-02-15T05,58.36,51.91,9.65,0.79,,1001.68,8.36,204.0,rain,clear-night,Clear,2017
2017-02-15T06,52.1,49.93,3.39,0.92,,1001.03,21.79,337.0,rain,rain,Rain and Breezy,2017
2017-02-15T07,48.27,46.92,3.68,0.95,1.0,1002.77,6.49,331.0,rain,rain,Rain,2017
2017-02-15T08,47.87,46.57,4.41,0.95,,1002.69,10.15,321.0,rain,rain,Light Rain,2017
2017-02-15T09,46.73,44.84,6.9,0.93,,1003.46,13.26,302.0,rain,rain,Light Rain,2017
2017-02-15T10,47.97,44.39,9.83,0.87,0.0,1004.69,12.31,296.0,,clear-day,Clear,2017
2017-02-15T11,49.99,42.54,10.0,0.75,,1005.42,14.3,296.0,,clear-day,Clear,2017
2017-02-15T12,51.98,41.35,10.0,0.67,0.0,1006.54,17.83,306.0,,clear-day,Clear,2017
2017-02-15T13,54.15,38.89,10.0,0.56,0.27,1006.37,13.16,313.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-15T14,56.93,36.18,10.0,0.46,0.22,1005.76,17.67,313.0,,clear-day,Clear,2017
2017-02-15T15,58.12,33.12,10.0,0.39,0.2,1006.0,15.2,302.0,,clear-day,Clear,2017
2017-02-15T16,58.17,31.14,10.0,0.36,0.19,1006.37,15.3,316.0,,clear-day,Clear,2017
2017-02-15T17,57.13,30.95,10.0,0.37,0.2,1006.89,17.67,304.0,,clear-day,Clear,2017
2017-02-15T18,54.11,28.76,10.0,0.38,0.0,1007.62,16.54,314.0,,clear-day,Clear,2017
2017-02-15T19,51.67,28.97,10.0,0.41,0.0,1009.19,14.3,312.0,,clear-night,Clear,2017
2017-02-15T20,49.59,28.98,10.0,0.45,0.0,1010.48,13.56,320.0,,clear-night,Clear,2017
2017-02-15T21,47.66,29.37,10.0,0.49,0.0,1011.35,11.96,319.0,,clear-night,Clear,2017
2017-02-15T22,45.83,28.57,10.0,0.51,0.0,1012.06,13.53,311.0,,clear-night,Clear,2017
2017-02-15T23,44.66,27.02,10.0,0.5,0.0,1012.73,13.01,320.0,,clear-night,Clear,2017
2017-02-16T00,42.88,27.36,10.0,0.54,0.0,1013.13,8.66,312.0,,clear-night,Clear,2017
2017-02-16T01,41.73,25.91,10.0,0.53,0.0,1013.25,10.33,327.0,,clear-night,Clear,2017
2017-02-16T02,40.7,25.18,10.0,0.54,0.0,1013.55,11.9,318.0,,clear-night,Clear,2017
2017-02-16T03,39.62,24.11,10.0,0.53,0.0,1013.82,9.35,318.0,,clear-night,Clear,2017
2017-02-16T04,38.46,23.87,10.0,0.55,0.0,1013.95,9.93,318.0,,clear-night,Clear,2017
2017-02-16T05,37.43,23.17,10.0,0.56,0.0,1014.36,11.3,327.0,,clear-night,Clear,2017
2017-02-16T06,36.47,22.56,10.0,0.57,0.0,1015.31,8.74,309.0,,clear-night,Clear,2017
2017-02-16T07,34.88,23.03,10.0,0.62,0.2,1016.0,7.33,290.0,,clear-night,Clear,2017
2017-02-16T08,35.88,23.63,10.0,0.61,0.19,1016.66,6.96,297.0,,clear-day,Clear,2017
2017-02-16T09,39.21,23.37,10.0,0.53,0.0,1017.55,11.24,317.0,,clear-day,Clear,2017
2017-02-16T10,44.04,21.48,10.0,0.4,0.0,1017.63,13.96,327.0,,clear-day,Clear,2017
2017-02-16T11,47.69,20.51,10.0,0.34,0.0,1017.88,14.36,316.0,,clear-day,Clear,2017
2017-02-16T12,50.87,18.67,10.0,0.28,0.2,1017.84,14.19,304.0,,clear-day,Clear,2017
2017-02-16T13,53.63,18.1,9.79,0.24,0.0,1016.99,12.94,330.0,,clear-day,Clear,2017
2017-02-16T14,55.81,16.98,10.0,0.21,0.2,1016.17,12.19,309.0,,clear-day,Clear,2017
2017-02-16T15,57.03,17.79,10.0,0.21,0.21,1015.53,10.33,313.0,,clear-day,Clear,2017
2017-02-16T16,58.57,18.42,10.0,0.21,0.21,1015.36,9.58,300.0,,clear-day,Clear,2017
2017-02-16T17,58.55,18.46,10.0,0.21,0.21,1015.25,13.2,279.0,,clear-day,Clear,2017
2017-02-16T18,56.62,19.0,10.0,0.23,0.19,1015.65,8.69,298.0,,clear-day,Clear,2017
2017-02-16T19,52.5,20.86,10.0,0.29,0.19,1016.15,6.67,315.0,,clear-night,Clear,2017
2017-02-16T20,51.54,21.37,10.0,0.3,0.2,1017.22,6.35,306.0,,clear-night,Clear,2017
2017-02-16T21,47.72,22.68,10.0,0.37,0.2,1017.66,2.7,247.0,,clear-night,Clear,2017
2017-02-16T22,47.6,22.51,10.0,0.37,0.2,1017.25,3.0,278.0,,clear-night,Clear,2017
2017-02-16T23,44.72,24.74,10.0,0.45,0.0,1016.87,4.9,232.0,,clear-night,Clear,2017
2017-02-17T00,44.21,23.7,10.0,0.44,0.0,1016.73,5.29,257.0,,clear-night,Clear,2017
2017-02-17T01,44.36,24.36,10.0,0.45,0.0,1016.41,6.42,250.0,,clear-night,Clear,2017
2017-02-17T02,44.83,25.21,10.0,0.46,0.0,1016.98,6.4,268.0,,clear-night,Clear,2017
2017-02-17T03,44.1,25.66,10.0,0.48,0.0,1016.6,6.28,262.0,,clear-night,Clear,2017
2017-02-17T04,41.15,26.09,10.0,0.55,0.0,1016.21,5.73,307.0,,clear-night,Clear,2017
2017-02-17T05,40.7,26.12,10.0,0.56,0.0,1016.78,4.92,271.0,,clear-night,Clear,2017
2017-02-17T06,40.1,26.31,10.0,0.57,0.0,1017.62,4.47,267.0,,clear-night,Clear,2017
2017-02-17T07,39.87,26.32,10.0,0.58,0.21,1017.58,5.81,271.0,,clear-night,Clear,2017
2017-02-17T08,40.95,27.95,10.0,0.6,0.21,1018.13,6.46,278.0,,clear-day,Clear,2017
2017-02-17T09,48.31,28.67,10.0,0.46,0.21,1018.4,8.55,279.0,,clear-day,Clear,2017
2017-02-17T10,54.45,28.3,10.0,0.36,0.22,1018.51,9.48,282.0,,clear-day,Clear,2017
2017-02-17T11,58.32,29.26,10.0,0.33,0.21,1018.61,8.93,291.0,,clear-day,Clear,2017
2017-02-17T12,61.88,29.66,10.0,0.29,0.21,1018.05,6.38,302.0,,clear-day,Clear,2017
2017-02-17T13,64.77,28.11,10.0,0.25,0.21,1017.09,8.51,290.0,,clear-day,Clear,2017
2017-02-17T14,67.51,26.19,10.0,0.21,0.21,1016.42,11.52,226.0,,clear-day,Clear,2017
2017-02-17T15,68.1,24.68,10.0,0.19,0.21,1015.48,9.4,225.0,,clear-day,Clear,2017
2017-02-17T16,68.32,25.46,10.0,0.2,0.0,1015.35,10.13,252.0,,clear-day,Clear,2017
2017-02-17T17,68.38,27.05,10.0,0.21,0.0,1015.26,8.97,255.0,,clear-day,Clear,2017
2017-02-17T18,65.58,28.02,10.0,0.24,0.02,1015.21,7.64,241.0,,clear-day,Clear,2017
2017-02-17T19,61.4,29.61,10.0,0.3,0.49,1015.58,4.98,220.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-17T20,58.96,29.84,9.97,0.33,0.0,1015.45,5.26,229.0,,clear-night,Clear,2017
2017-02-17T21,57.74,30.02,9.97,0.35,0.0,1015.59,5.68,229.0,,clear-night,Clear,2017
2017-02-17T22,56.67,30.36,9.95,0.36,0.0,1015.37,3.03,220.0,,clear-night,Clear,2017
2017-02-17T23,55.35,30.14,9.92,0.38,0.0,1016.12,6.11,239.0,,clear-night,Clear,2017
2017-02-18T00,53.67,30.98,9.93,0.42,0.0,1015.42,3.12,249.0,,clear-night,Clear,2017
2017-02-18T01,51.07,33.32,9.98,0.5,0.22,1014.55,1.24,256.0,,clear-night,Clear,2017
2017-02-18T02,49.19,33.82,10.0,0.55,0.03,1015.53,2.76,250.0,,clear-night,Clear,2017
2017-02-18T03,49.69,34.67,10.0,0.56,0.02,1014.93,1.55,244.0,,clear-night,Clear,2017
2017-02-18T04,49.17,34.8,10.0,0.57,0.03,1015.07,3.05,204.0,,clear-night,Clear,2017
2017-02-18T05,50.71,34.36,10.0,0.53,0.09,1015.02,1.35,235.0,,clear-night,Clear,2017
2017-02-18T06,49.35,36.1,10.0,0.6,0.0,1014.47,3.07,220.0,,clear-night,Clear,2017
2017-02-18T07,49.94,36.48,10.0,0.6,0.83,1015.18,4.62,179.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-02-18T08,50.47,37.02,9.44,0.6,0.28,1015.6,4.63,229.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-18T09,51.21,39.99,9.92,0.65,,1015.4,1.03,101.0,rain,clear-day,Clear,2017
2017-02-18T10,50.53,43.43,5.88,0.77,,1015.46,3.05,75.0,rain,rain,Light Rain,2017
2017-02-18T11,49.31,45.56,6.65,0.87,,1015.61,4.76,113.0,rain,rain,Light Rain,2017
2017-02-18T12,50.79,46.89,9.25,0.86,0.31,1015.5,4.09,77.0,rain,rain,Light Rain,2017
2017-02-18T13,53.39,47.19,9.34,0.79,0.92,1014.81,5.01,151.0,rain,partly-cloudy-day,Mostly Cloudy,2017
2017-02-18T14,55.67,49.18,9.81,0.79,,1014.94,11.69,169.0,rain,clear-day,Clear,2017
2017-02-18T15,58.41,48.64,9.8,0.7,0.31,1014.06,5.25,180.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-18T16,59.01,48.2,9.89,0.67,0.15,1013.48,5.85,220.0,,clear-day,Clear,2017
2017-02-18T17,60.23,48.26,9.92,0.65,0.31,1013.23,4.44,174.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-18T18,60.04,48.4,10.0,0.65,0.31,1013.44,4.96,181.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-18T19,58.82,49.04,9.9,0.7,0.71,1013.92,0.8,320.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-02-18T20,57.54,49.52,9.81,0.75,0.31,1014.5,1.57,15.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-18T21,56.93,50.28,9.8,0.78,0.19,1014.99,4.48,192.0,,clear-night,Clear,2017
2017-02-18T22,56.84,50.96,9.89,0.81,,1015.52,3.0,260.0,,clear-night,Clear,2017
2017-02-18T23,55.83,50.87,9.5,0.83,0.22,1015.37,1.19,185.0,rain,clear-night,Clear,2017
2017-02-19T00,54.3,51.4,9.56,0.9,0.12,1015.36,0.82,105.0,,clear-night,Clear,2017
2017-02-19T01,53.25,50.48,9.21,0.9,0.31,1015.12,3.02,251.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-19T02,52.28,49.73,8.99,0.91,0.29,1015.22,1.64,318.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-19T03,52.03,50.29,8.76,0.94,0.26,1015.14,3.0,240.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-19T04,52.84,51.08,8.9,0.94,0.31,1015.24,2.69,268.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-19T05,53.18,51.86,7.92,0.95,0.17,1015.41,2.62,311.0,,clear-night,Clear,2017
2017-02-19T06,53.15,51.22,7.26,0.93,0.2,1016.5,5.42,328.0,,clear-night,Clear,2017
2017-02-19T07,52.97,51.7,6.82,0.95,0.7,1016.9,6.15,316.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-02-19T08,53.81,52.39,6.24,0.95,0.3,1017.54,6.3,297.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-19T09,56.48,53.6,7.51,0.9,0.21,1018.37,5.98,305.0,,clear-day,Clear,2017
2017-02-19T10,58.9,52.29,9.82,0.79,0.25,1018.97,11.33,327.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-19T11,61.76,52.02,10.0,0.7,0.31,1019.48,11.54,337.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-19T12,63.0,50.98,10.0,0.65,0.31,1019.18,10.95,342.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-19T13,64.27,49.87,10.0,0.6,0.82,1018.85,10.03,321.0,,partly-cloudy-day,Mostly Cloudy,2017
2017-02-19T14,65.57,48.41,10.0,0.54,0.3,1017.86,11.68,336.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-19T15,67.72,48.98,10.0,0.51,0.25,1017.72,11.27,334.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-19T16,68.11,48.79,10.0,0.5,0.22,1018.42,13.58,333.0,,clear-day,Clear,2017
2017-02-19T17,67.43,47.59,10.0,0.49,0.21,1018.44,11.17,328.0,,clear-day,Clear,2017
2017-02-19T18,66.01,47.14,10.0,0.51,0.0,1019.06,9.25,327.0,,clear-day,Clear,2017
2017-02-19T19,62.74,47.3,9.96,0.57,0.0,1019.2,6.48,320.0,,clear-night,Clear,2017
2017-02-19T20,60.08,47.22,10.0,0.62,0.0,1019.31,7.03,337.0,,clear-night,Clear,2017
2017-02-19T21,58.97,46.99,10.0,0.64,0.0,1019.21,5.97,338.0,,clear-night,Clear,2017
2017-02-19T22,56.46,46.2,10.0,0.68,0.0,1019.9,6.3,332.0,,clear-night,Clear,2017
2017-02-19T23,55.06,45.92,10.0,0.71,0.2,1020.4,5.62,310.0,,clear-night,Clear,2017
2017-02-20T00,52.98,45.71,9.98,0.76,0.21,1020.28,6.06,351.0,,clear-night,Clear,2017
2017-02-20T01,52.92,45.68,9.97,0.76,0.2,1020.63,3.07,312.0,,clear-night,Clear,2017
2017-02-20T02,51.05,45.31,9.91,0.81,0.21,1020.8,3.74,27.0,,clear-night,Clear,2017
2017-02-20T03,48.98,44.01,9.93,0.83,0.21,1020.15,3.03,351.0,,clear-night,Clear,2017
2017-02-20T04,48.52,44.29,9.85,0.85,0.0,1019.65,3.03,49.0,,clear-night,Clear,2017
2017-02-20T05,49.09,44.17,9.88,0.83,0.21,1019.86,3.05,69.0,,clear-night,Clear,2017
2017-02-20T06,48.49,43.28,9.78,0.82,0.21,1020.59,2.9,50.0,,clear-night,Clear,2017
2017-02-20T07,48.52,43.94,9.88,0.84,0.21,1021.39,4.36,99.0,,clear-night,Clear,2017
2017-02-20T08,49.85,45.12,9.79,0.84,0.2,1021.89,4.85,104.0,,clear-day,Clear,2017
2017-02-20T09,55.38,47.49,9.97,0.75,0.0,1022.47,6.31,90.0,,clear-day,Clear,2017
2017-02-20T10,60.06,46.68,10.0,0.61,0.0,1022.98,7.14,119.0,,clear-day,Clear,2017
2017-02-20T11,64.12,46.71,10.0,0.53,0.0,1022.79,6.44,113.0,,clear-day,Clear,2017
2017-02-20T12,67.26,47.43,10.0,0.49,0.0,1022.37,6.89,139.0,,clear-day,Clear,2017
2017-02-20T13,69.42,46.72,10.0,0.44,0.5,1021.54,6.31,121.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-20T14,71.33,46.3,10.0,0.41,0.0,1020.67,6.48,176.0,,clear-day,Clear,2017
2017-02-20T15,73.15,45.67,10.0,0.38,0.0,1020.36,4.77,127.0,,clear-day,Clear,2017
2017-02-20T16,73.23,44.14,10.0,0.35,0.0,1020.05,5.68,123.0,,clear-day,Clear,2017
2017-02-20T17,73.52,43.71,10.0,0.34,0.0,1019.88,7.15,127.0,,clear-day,Clear,2017
2017-02-20T18,69.98,45.21,10.0,0.41,0.0,1019.97,5.23,153.0,,clear-day,Clear,2017
2017-02-20T19,67.54,45.52,10.0,0.45,0.5,1019.89,4.72,123.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-20T20,65.3,45.74,10.0,0.49,0.0,1020.04,5.5,121.0,,clear-night,Clear,2017
2017-02-20T21,63.16,45.78,10.0,0.53,0.0,1020.31,4.45,127.0,,clear-night,Clear,2017
2017-02-20T22,61.72,46.52,10.0,0.57,0.0,1020.04,6.01,107.0,,clear-night,Clear,2017
2017-02-20T23,60.02,45.78,10.0,0.59,0.03,1019.81,5.63,111.0,,clear-night,Clear,2017
2017-02-21T00,58.63,46.11,10.0,0.63,0.0,1019.7,5.71,101.0,,clear-night,Clear,2017
2017-02-21T01,56.39,45.31,10.0,0.66,0.5,1019.5,6.58,91.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-21T02,56.21,46.09,10.0,0.69,0.07,1019.47,5.57,101.0,,clear-night,Clear,2017
2017-02-21T03,56.95,45.81,10.0,0.66,0.08,1019.19,6.83,110.0,,clear-night,Clear,2017
2017-02-21T04,56.83,45.93,10.0,0.67,0.14,1019.06,7.45,118.0,,clear-night,Clear,2017
2017-02-21T05,56.02,46.7,9.97,0.71,0.09,1019.27,6.78,118.0,,clear-night,Clear,2017
2017-02-21T06,55.28,46.91,9.93,0.73,0.13,1019.39,7.39,110.0,,clear-night,Clear,2017
2017-02-21T07,55.36,46.98,9.97,0.73,0.26,1019.08,7.04,109.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-21T08,55.63,47.37,10.0,0.74,0.14,1019.3,9.4,119.0,,clear-day,Clear,2017
2017-02-21T09,57.06,47.75,10.0,0.71,0.17,1019.13,8.84,118.0,,clear-day,Clear,2017
2017-02-21T10,59.49,48.61,10.0,0.67,0.16,1019.29,9.35,130.0,,clear-day,Clear,2017
2017-02-21T11,62.42,50.74,10.0,0.66,0.31,1019.7,8.85,139.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-21T12,65.68,53.57,10.0,0.65,0.31,1018.89,8.02,128.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-21T13,68.39,55.23,10.0,0.63,0.65,1017.06,9.68,129.0,,partly-cloudy-day,Mostly Cloudy,2017
2017-02-21T14,68.26,54.91,9.82,0.62,0.31,1016.05,8.82,142.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-21T15,66.27,57.24,6.41,0.73,0.31,1015.58,9.88,136.0,rain,rain,Drizzle,2017
2017-02-21T16,64.29,59.26,7.84,0.84,,1015.7,6.35,114.0,rain,rain,Light Rain,2017
2017-02-21T17,63.48,59.47,7.26,0.87,,1015.45,7.0,92.0,rain,clear-day,Clear,2017
2017-02-21T18,62.48,59.4,7.04,0.9,,1015.24,5.88,96.0,rain,rain,Light Rain,2017
2017-02-21T19,61.72,59.41,3.76,0.92,1.0,1015.39,0.9,88.0,rain,rain,Light Rain,2017
2017-02-21T20,60.93,59.48,3.59,0.95,0.0,1015.13,2.29,95.0,rain,rain,Rain,2017
2017-02-21T21,61.33,59.39,5.31,0.93,,1014.62,4.9,44.0,rain,rain,Light Rain,2017
2017-02-21T22,61.33,58.76,7.57,0.91,,1014.22,5.86,79.0,rain,rain,Light Rain,2017
2017-02-21T23,60.69,59.38,7.65,0.95,0.31,1013.9,5.59,89.0,rain,rain,Light Rain,2017
2017-02-22T00,60.79,58.62,7.64,0.93,0.31,1013.26,8.39,81.0,rain,rain,Light Rain,2017
2017-02-22T01,60.69,58.64,9.34,0.93,0.95,1012.54,8.69,87.0,rain,cloudy,Overcast,2017
2017-02-22T02,60.68,58.61,8.94,0.93,,1012.05,8.62,87.0,rain,clear-night,Clear,2017
2017-02-22T03,60.7,59.41,9.56,0.96,,1011.6,7.31,97.0,rain,clear-night,Clear,2017
2017-02-22T04,60.8,59.43,6.57,0.95,,1011.41,5.92,99.0,rain,clear-night,Clear,2017
2017-02-22T05,60.8,59.46,5.01,0.95,,1011.36,7.02,90.0,rain,rain,Drizzle,2017
2017-02-22T06,60.63,59.62,3.99,0.96,,1011.63,6.04,88.0,rain,rain,Light Rain,2017
2017-02-22T07,60.41,59.32,6.21,0.96,1.0,1011.62,8.05,97.0,rain,rain,Light Rain,2017
2017-02-22T08,61.1,59.96,5.56,0.96,,1011.84,7.0,94.0,rain,rain,Light Rain,2017
2017-02-22T09,61.22,59.28,6.41,0.93,,1012.25,7.88,87.0,rain,clear-day,Clear,2017
2017-02-22T10,61.15,60.01,6.22,0.96,,1012.57,8.4,79.0,rain,clear-day,Clear,2017
2017-02-22T11,62.2,60.04,7.23,0.93,,1012.48,10.83,72.0,rain,clear-day,Clear,2017
2017-02-22T12,63.17,59.44,8.7,0.88,0.31,1012.63,11.5,80.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-22T13,65.09,59.45,9.29,0.82,0.73,1011.51,9.16,95.0,,partly-cloudy-day,Mostly Cloudy,2017
2017-02-22T14,66.72,58.95,9.47,0.76,0.31,1010.81,11.13,68.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-22T15,67.75,58.92,9.62,0.73,0.28,1009.95,9.86,72.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-22T16,68.22,58.74,9.83,0.72,0.31,1009.62,13.49,70.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-22T17,68.12,57.87,9.83,0.7,0.25,1009.99,9.08,69.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-22T18,66.95,57.63,9.83,0.72,0.21,1010.39,10.26,84.0,,clear-day,Clear,2017
2017-02-22T19,64.98,57.5,9.83,0.77,0.81,1011.19,9.72,55.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-02-22T20,62.67,58.83,9.83,0.87,0.14,1011.61,7.36,64.0,,clear-night,Clear,2017
2017-02-22T21,61.02,57.52,9.83,0.88,0.12,1011.91,8.96,71.0,,clear-night,Clear,2017
2017-02-22T22,60.12,57.52,10.0,0.91,0.1,1012.03,8.61,80.0,,clear-night,Clear,2017
2017-02-22T23,59.21,56.85,9.86,0.92,0.06,1011.9,7.15,79.0,,clear-night,Clear,2017
2017-02-23T00,58.28,56.77,8.55,0.95,0.31,1011.56,7.66,79.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-23T01,58.17,56.1,9.26,0.93,0.67,1011.79,8.16,62.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-02-23T02,58.15,55.96,9.27,0.92,0.26,1011.22,7.29,77.0,,partly-cloudy-night,Partly Cloudy,2017
2017-02-23T03,56.45,55.02,8.46,0.95,0.24,1010.73,7.03,79.0,,clear-night,Clear,2017
2017-02-23T04,56.15,54.85,7.97,0.95,0.02,1010.68,5.49,61.0,,clear-night,Clear,2017
2017-02-23T05,55.54,54.28,7.91,0.96,0.04,1011.14,5.74,60.0,,clear-night,Clear,2017
2017-02-23T06,55.3,54.14,7.73,0.96,0.04,1011.52,7.92,79.0,,clear-night,Clear,2017
2017-02-23T07,54.82,53.12,6.04,0.94,0.24,1011.87,6.87,58.0,,clear-night,Clear,2017
2017-02-23T08,55.5,54.31,5.65,0.96,0.26,1012.36,6.86,67.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T09,58.65,55.86,6.18,0.9,0.28,1012.89,7.81,71.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T10,61.83,57.78,9.19,0.87,0.27,1012.97,6.55,84.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T11,65.82,56.84,9.94,0.73,0.28,1012.56,8.36,95.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T12,69.43,56.51,9.94,0.64,0.28,1011.94,8.1,121.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T13,71.48,55.21,10.0,0.57,0.57,1010.89,7.48,125.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T14,73.68,54.0,10.0,0.5,0.31,1010.06,5.59,149.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T15,73.26,53.09,10.0,0.49,0.29,1009.36,6.5,144.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T16,74.97,52.06,10.0,0.45,0.26,1008.86,7.6,162.0,,partly-cloudy-day,Partly Cloudy,2017
2017-02-23T17,74.12,51.85,10.0,0.46,0.28,1009.06,6.47,146.0,,partly-cloudy-day,Partly Cloudy,2017
