LAN,serveCity,city_Lansing_MI:0.000000,0.000000,0.000000
GeoLocation,WRG:0.000000,0.000000,0.000000
MostlyCloudy,meteo_2010_2010-01-07T12:0.000000,0.000000,0.000000
MostlyCloudy,meteo_2010_2010-01-07T11:0.000000,0.000000,0.000000
city_State_College_PA,locatedIn,state_PA:0.000000,0.000000,0.000000
MostlyCloudy,meteo_2010_2010-01-07T13:0.000000,0.000000,0.000000
dep_2010-01-30_67,hasOrigin,ATL:0.000000,0.000000,0.000000
SUN,serveCity,city_Hailey_ID:0.000000,0.000000,0.000000
City,city_Charlotte_Amalie_VI:0.000000,0.000000,0.000000
dep_2010-01-30_67,hasCarrier,DL:0.000000,0.000000,0.000000
Airport,EGE:0.000000,0.000000,0.000000
RDD,serveCity,city_Redding_CA:0.000000,0.000000,0.000000
MostlyCloudy,meteo_2010_2010-01-07T08:0.000000,0.000000,0.000000
Carrier,B6:0.000000,0.000000,0.000000
Drizzle,meteo_2010_2010-01-24T11:0.000000,0.000000,0.000000
dep_2010-01-20_1923,hasFlight,Flight1923:0.000000,0.000000,0.000000
MostlyCloudy,meteo_2010_2010-01-07T10:0.000000,0.000000,0.000000
dep_2010-01-08_67,hasFlight,Flight67:0.000000,0.000000,0.000000
city_Rochester_MN,locatedIn,state_MN:0.000000,0.000000,0.000000
SJU,locatedIn,city_San_Juan_PR:0.000000,0.000000,0.000000
Drizzle,meteo_2010_2010-01-24T04:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T11:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T12:0.000000,0.000000,0.000000
Drizzle,meteo_2010_2010-01-24T06:0.000000,0.000000,0.000000
GeoLocation,FWA:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T10:0.000000,0.000000,0.000000
BHM,locatedIn,city_Birmingham_AL:0.000000,0.000000,0.000000
Drizzle,meteo_2010_2010-01-24T09:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T19:0.000000,0.000000,0.000000
Departure,dep_2010-01-04_67:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T17:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T18:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T15:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T16:0.000000,0.000000,0.000000
dep_2010-01-10_1923,hasOrigin,ATL:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T13:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T14:0.000000,0.000000,0.000000
dep_2010-01-14_1927,hasDest,DFW:0.000000,0.000000,0.000000
Carrier,AA:0.000000,0.000000,0.000000
DelayType,dep_2010-01-25_1923:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T22:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T23:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-23T20:0.000000,0.000000,0.000000
